"","CN_10yryClose","CN_10yry_hpft","CN_10yry_hpfc","US_10yryClose","US_10yry_hpft","US_10yry_hpfc","UK_10yryClose","UK_10yry_hpft","UK_10yry_hpfc","GR_10yryClose","GR_10yry_hpft","GR_10yry_hpfc","IT_10yryClose","IT_10yry_hpft","IT_10yry_hpfc","AU_10yryClose","AU_10yry_hpft","AU_10yry_hpfc","CN_5yryClose","CN_5yry_hpft","CN_5yry_hpfc","CN_2yryClose","CN_2yry_hpft","CN_2yry_hpfc","US_2yryClose","US_2yry_hpft","US_2yry_hpfc","INA_10yryClose","INA_10yry_hpft","INA_10yry_hpfc","IND_10yryClose","IND_10yry_hpft","IND_10yry_hpfc"
"2010-10-09",3.4656,3.63725782869006,-0.171657828690057,2.42,2.8241783524159,-0.324178352415898,2.9849,3.30170666969656,-0.271206669696558,2.46,2.73751170664886,-0.277511706648863,3.7115,4.04531605469272,-0.33431605469272,5.026,5.22320929000755,-0.183209290007551,2.7541,3.01738262440805,-0.263282624408051,2.1723,2.46122960657114,-0.288929606571135,0.356666666666667,0.511552383909404,-0.101552383909404,7.2195,7.80846156596704,-0.558461565967037,8.302,8.30116965020261,0.000830349797385416
"2010-10-11",3.5134,3.64276602420515,-0.129366024205151,2.43,2.82635291693238,-0.416352916932377,2.9946,3.3030787697399,-0.237678769739903,2.46,2.74147333726968,-0.281473337269675,3.712,4.05031012988339,-0.338810129883389,5.012,5.22650269601358,-0.200502696013579,2.7835,3.02550287887447,-0.242002878874475,2.1871,2.46884756344982,-0.281747563449818,0.363333333333333,0.511312110581023,-0.131312110581023,7.189,7.80679379299082,-0.587293792990825,8.302,8.30112200060626,0.000877999393737969
"2010-10-12",3.5296,3.64830092737086,-0.118700927370858,2.44,2.82870223105794,-0.418702231057937,2.9608,3.30459050474243,-0.299790504742425,2.4,2.74557392180289,-0.285573921802895,3.697,4.05540973721325,-0.343409737213246,5.003,5.22987608433963,-0.217876084339628,2.7888,3.03365321774113,-0.244853217741135,2.1582,2.47654498542824,-0.318344985428236,0.37,0.511140288200031,-0.151140288200031,7.219,7.80533388692384,-0.616333886923842,8.302,8.30107319078324,0.000926809216764826
"2010-10-13",3.5419,3.65385998062273,-0.111959980622733,2.46,2.83122518020672,-0.421225180206716,2.9906,3.30624099304655,-0.271340993046551,2.49,2.74981176049758,-0.349811760497584,3.726,4.06061398092524,-0.363613980925242,5.025,5.23332720099681,-0.230327200996814,2.7949,3.0418302021519,-0.246930202151899,2.159,2.48432010971375,-0.325320109713755,0.37,0.511036854237266,-0.161036854237266,7.122,7.80408315521419,-0.585083155214194,8.302,8.30102321021502,0.000976789784977783
"2010-10-14",3.5424,3.65944057733013,-0.117040577330132,2.52,2.83392047671845,-0.413920476718451,2.9919,3.30802922907378,-0.332829229073783,2.48,2.75418503555854,-0.264185035558537,3.704,4.06592182331064,-0.339921823310638,5.025,5.23685370193507,-0.211853701935074,2.7879,3.05003029203825,-0.26213029203825,2.1596,2.49217104192296,-0.332571041922962,0.38,0.511001683688304,-0.154335017021637,7.067,7.80304265054222,-0.681042650542219,8.302,8.30097204876621,0.00102795123378666
"2010-10-15",3.5385,3.66504006458255,-0.12654006458255,2.59,2.83678665881498,-0.406786658814985,3.0538,3.3099540950833,-0.325054095083297,2.52,2.75869178459174,-0.278691784591743,3.718,4.07133207635698,-0.367332076356984,5.095,5.24045314789617,-0.215453147896169,2.7686,3.05824984526062,-0.289649845260616,2.1616,2.50009575319819,-0.33849575319819,0.37,0.511034584982181,-0.147701251648847,7.156,7.80221318373822,-0.735213183738216,8.302,8.30091969670517,0.00108030329483166
"2010-10-18",3.5292,3.67065574108969,-0.141455741089694,2.52,2.83982209362041,-0.399822093620413,3.074,3.3120143357569,-0.317414335756898,2.56,2.76332993600035,-0.243329936000348,3.716,4.07684341154214,-0.358843411542144,5.155,5.24412301205031,-0.149123012050306,2.7857,3.06648511132529,-0.280785111325286,2.1646,2.50809207721021,-0.343492077210209,0.38,0.511135302752283,-0.141135302752283,7.095,7.80159528411737,-0.645595284117366,8.302,8.30086614472516,0.00113385527484031
"2010-10-19",3.5317,3.67628485325473,-0.144584853254731,2.5,2.84302498010936,-0.383024980109361,3.1113,3.31420856141175,-0.353408561411754,2.6,2.76809730298694,-0.208097302986941,3.762,4.08245434850376,-0.366454348503762,5.135,5.2478606785079,-0.0928606785079011,2.7809,3.07473222000899,-0.293832220008991,2.1714,2.51615770770921,-0.344757707709211,0.37,0.511303520578284,-0.141303520578284,7.095,7.80118917708677,-0.706189177086768,8.302,8.30081138396601,0.001188616033987
"2010-10-20",3.7371,3.68192458900864,0.0551754109913632,2.51,2.84639335198671,-0.326393351986711,3.0932,3.31653525115857,-0.325935251158574,2.6,2.77299159817196,-0.172991598171957,3.755,4.08816325854774,-0.326163258547737,5.15,5.25166346973801,-0.116663469738013,2.9917,3.08298718502317,-0.0912871850231706,2.32,2.52429019645992,-0.204290196459915,0.35,0.511538863700205,-0.131538863700205,7.184,7.80099482119083,-0.705994821190835,8.302,8.30075540603624,0.00124459396375711
"2010-10-21",3.7416,3.68757207651687,0.0540279234831276,2.57,2.84992508462959,-0.259925084629591,3.0416,3.31899273802349,-0.327092738023492,2.64,2.77801044815653,-0.178010448156529,3.822,4.09396836150271,-0.338968361502708,5.145,5.25552866982476,-0.105528669824758,3.086,3.09124589862084,-0.00524589862084324,2.3756,2.53248695271761,-0.15688695271761,0.37,0.511840898948933,-0.141840898948933,7.213,7.8010118830638,-0.617011883063797,8.302,8.30069820303569,0.00130179696430759
"2010-10-22",3.745,3.69322446675216,0.0517755332478387,2.59,2.85361791849702,-0.333617918497019,3.0568,3.32157922030374,-0.267779220303735,2.66,2.78315140803365,-0.143151408033651,3.823,4.09986774237406,-0.277867742374061,5.168,5.25945351462824,-0.114453514628239,3.0728,3.09950421532055,-0.0267042153205522,2.3806,2.54074530129244,-0.160145301292442,0.35,0.51220913878208,-0.13220913878208,7.2,7.80123973750891,-0.588239737508906,8.302,8.30063976757867,0.00136023242132957
"2010-10-25",3.751,3.69887893302021,0.0521210669797935,2.59,2.85746948660604,-0.357469486606036,3.0318,3.32429276108974,-0.250292761089738,2.65,2.78841195931409,-0.128411959314085,3.768,4.1058593460519,-0.282859346051897,5.185,5.26343519638708,-0.0954351963870831,3.092,3.10775798747244,-0.0157579874724356,2.3655,2.54906250214376,-0.18356250214376,0.37,0.512643037026365,-0.142643037026365,7.254,7.80167750428261,-0.601677504282613,8.302,8.3005800928176,0.00141990718240433
"2010-10-26",3.8084,3.70453267002865,0.103867329971353,2.67,2.86147728406924,-0.351477284069237,3.16,3.32713131278299,-0.215831312782993,2.69,2.79378952433599,-0.143789524335995,3.785,4.11194100256664,-0.34394100256664,5.18,5.26747086002984,-0.0824708600298384,3.1293,3.11600305638813,0.0132969436118665,2.3661,2.55743574903335,-0.191335749033347,0.4,0.513141992858388,-0.163141992858388,7.272,7.80232405998662,-0.548324059986619,8.302,8.30051917246715,0.00148082753284959
"2010-10-27",3.8103,3.71018289402988,0.100117105970124,2.75,2.86563865823554,-0.29563865823554,3.2565,3.33009272432355,-0.236892724323546,2.75,2.79928147235692,-0.109281472356924,3.892,4.11811042502625,-0.33311042502625,5.205,5.27155761103567,-0.0915576110356724,3.1609,3.12423525686561,0.0366647431343941,2.3882,2.56586215984558,-0.177662159845576,0.4,0.513705346492001,-0.143705346492001,7.492,7.80317803251317,-0.531178032513169,8.302,8.30045700082895,0.00154299917104879
"2010-10-28",3.7962,3.71582686421085,0.080373135789152,2.69,2.86995081116773,-0.279950811167728,3.2531,3.33317475543614,-0.291574755436143,2.75,2.80488511319757,-0.0548851131975673,3.892,4.12436518436712,-0.232365184367116,5.207,5.2756925207938,-0.0706925207938028,3.1711,3.13245042919922,0.0386495708007828,2.4101,2.57433877337438,-0.164238773374377,0.37,0.514332370704525,-0.164332370704525,7.709,7.80423782309951,-0.312237823099509,8.302,8.30039357281673,0.0016064271832744
"2010-10-29",3.7929,3.7214618811429,0.0714381188570962,2.63,2.87441082272292,-0.284410822722921,3.1897,3.33637506792291,-0.279575067922915,2.73,2.81059771150605,-0.0605977115060455,3.896,4.13070271383125,-0.238702713831252,5.198,5.27987262284699,-0.0728726228469885,3.1545,3.1406444288391,0.013855571160896,2.3822,2.58286255497515,-0.200662554975151,0.34,0.515022278871302,-0.145022278871302,7.546,7.80550161341505,-0.096501613415053,8.302,8.30032888398202,0.00167111601797826
"2010-11-01",3.807,3.72708527862041,0.0799147213795856,2.66,2.87901565703815,-0.209015657038149,3.1578,3.33969120306127,-0.307891203061267,2.66,2.8164165092433,-0.0864165092433027,3.888,4.13712035061019,-0.241120350610186,5.242,5.28409492151677,-0.0860949215167731,3.1834,3.1488131272115,0.0345868727885035,2.3821,2.59143040211382,-0.20933040211382,0.34,0.515774216439541,-0.115774216439541,7.709,7.80696745606303,-0.260967456063025,8.302,8.30026293054041,0.00173706945958774
"2010-11-02",3.8652,3.73269441996741,0.132505580032587,2.63,2.88376216068608,-0.133762160686085,3.1461,3.34312058656299,-0.183120586562988,2.65,2.82233872332127,-0.162338723321274,3.909,4.14361533322552,-0.255615333225522,5.245,5.28835639100192,-0.0463563910019186,3.2454,3.15695240147004,0.0884475985299589,2.3898,2.60003912931023,-0.210239129310233,0.34,0.516587268909522,-0.116587268909522,7.36,7.8086333637559,-0.0996333637558973,8.302,8.30019570939825,0.00180429060175006
"2010-11-03",3.9214,3.73828670154144,0.183113298458561,2.67,2.88864709384132,-0.198647093841324,3.1142,3.34666051687024,-0.0901605168702389,2.63,2.82836153493125,-0.17836153493125,3.903,4.15018480052894,-0.241184800528944,5.26,5.29265396991306,-0.0476539699130643,3.3577,3.1650581430652,0.192641856934798,2.3998,2.60868546455556,-0.208885464555563,0.34,0.517460473925639,-0.147460473925639,7.231,7.81049724133346,-0.450497241333462,8.302,8.30012721817992,0.00187278182008329
"2010-11-04",3.951,3.74385957447252,0.207140425527484,2.53,2.89366716138605,-0.263667161386051,3.071,3.35030821673066,-0.0972082167306557,2.69,2.83448205816001,-0.204482058160011,3.907,4.1568257857116,-0.253825785711601,5.235,5.29698457769908,-0.0369845776990797,3.4226,3.17312628000805,0.249473719991952,2.4261,2.61736604893662,-0.191266048936617,0.33,0.518392820939537,-0.178392820939537,7.345,7.81255695245092,-0.581556952450921,8.302,8.30005745525562,0.00194254474438235
"2010-11-05",3.9524,3.74941056558236,0.202989434417643,2.58,2.89881898609004,-0.238818986090043,3.093,3.35406087162301,-0.164360871623006,2.58,2.84069733336679,-0.150697333366792,3.923,4.16353522226823,-0.256535222268229,5.24,5.30134511411046,-0.0663451141104553,3.45,3.1811528199401,0.268847180059896,2.4345,2.62607743719538,-0.191577437195377,0.38,0.519383238448769,-0.179383238448769,7.332,7.81481017454614,-0.469810174546145,8.302,8.29998641976969,0.0020135802303116
"2010-11-08",3.945,3.7549372873162,0.190062712683804,2.6,2.90409908173343,-0.274099081733427,3.1156,3.35791562684409,-0.200115626844089,2.61,2.84700431638615,-0.267004316386151,3.987,4.17030993877224,-0.247309938772242,5.285,5.30573246360983,-0.065732463609829,3.4651,3.18913387362532,0.275966126374675,2.4397,2.634816105012,-0.195116105011996,0.41,0.520430581210261,-0.180430581210261,7.332,7.81725434466435,-0.48525434466435,8.302,8.29991411166944,0.00208588833056217
"2010-11-09",3.9485,3.76043743602692,0.188062563973082,2.72,2.90950386337824,-0.239503863378238,3.1474,3.36186955975052,-0.215769559750521,2.59,2.85339990076063,-0.243399900760634,3.984,4.17714665775579,-0.190146657755787,5.295,5.31014348323539,-0.0251434832353886,3.4951,3.19706566295821,0.298034337041786,2.46,2.64357844887634,-0.183578448876336,0.46,0.521533629831399,-0.181533629831399,7.448,7.81988670565041,-0.48788670565041,8.302,8.2998405317345,0.00215946826549441
"2010-11-10",4.0251,3.76590878663171,0.259191213368288,2.65,2.91502963278524,-0.385029632785236,3.2636,3.36591966497919,-0.251719664979191,2.66,2.85988086966401,-0.269880869664007,4.037,4.18404199952297,-0.200041999522972,5.358,5.31457500285418,-0.0195750028541841,3.6,3.20494452390656,0.395055476093438,2.53,2.65236078462509,-0.122360784625092,0.44,0.522691090336696,-0.192691090336696,7.541,7.82270429976484,-0.374704299764842,8.302,8.29976568160676,0.00223431839324293
"2010-11-11",4.0553,3.77134919178519,0.283950808214807,2.705,2.92067259271371,-0.340672592713706,3.2579,3.37006284797667,-0.299062847976672,2.62,2.86644390565786,-0.206443905657856,4.174,4.19099250577896,-0.15399250577896,5.343,5.31902384194001,0.0389761580599924,3.6749,3.21276691563371,0.462133084366294,2.6099,2.661159352211,-0.0512593522110049,0.475,0.523901593711968,-0.143901593711968,7.453,7.82570396759507,-0.284703967595067,8.302,8.29968956382069,0.00231043617931095
"2010-11-12",4.0546,3.77675661128124,0.277843388718763,2.76,2.92642878676727,-0.326428786767267,3.3029,3.3742959101386,-0.281295910138599,2.67,2.87308557974632,-0.253085579746317,4.098,4.19799463553953,-0.0239946355395323,5.352,5.32348681187504,0.0195131881249573,3.6781,3.22052946060281,0.457570539397192,2.6741,2.66997034100776,0.00412965899224053,0.51,0.525163691292287,-0.115163691292287,7.539,7.82888239484077,-0.375882394840773,8.302,8.29961218183438,0.00238781816562209
"2010-11-15",4.0443,3.78212912228773,0.26217087771227,2.92,2.93229411772872,-0.212294117728723,3.3741,3.37861552924001,-0.26301552924001,2.76,2.87980237759772,-0.209802377597716,4.083,4.20504478416612,-0.10704478416612,5.435,5.32796074015271,0.0240392598472908,3.6695,3.22822897230446,0.441271027695545,2.6792,2.67878991920049,0.000410080799508397,0.53,0.526475874929513,-0.0664758749295134,7.854,7.83223614951636,-0.293236149516363,8.302,8.29953354006094,0.0024664599390558
"2010-11-16",4.0041,3.78746491682156,0.216635083178437,2.85,2.93826435344903,-0.28826435344903,3.4079,3.38301826677936,-0.235618266779356,2.79,2.88659068026489,-0.126590680264894,4.145,4.21213933710188,-0.129139337101878,5.443,5.33244246233236,0.102557537667639,3.6329,3.23586245337039,0.397037546629611,2.7146,2.68761425668136,0.0269857433186347,0.51,0.527836588871522,-0.0878365888715217,7.918,7.83576164426212,0.0182383557378776,8.302,8.29945364390053,0.00254635609946537
"2010-11-17",3.9559,3.79276229527077,0.163137704729226,2.89,2.94433517402474,-0.239335174024736,3.379,3.38750057553555,-0.123900575535545,2.82,2.89344678207677,-0.103446782076765,4.157,4.21927463554183,-0.0742746355418261,5.435,5.33692882391025,0.106071176089752,3.5756,3.2434270888362,0.3321729111638,2.7022,2.69643952351208,0.00576047648791748,0.5,0.529244249887774,-0.054244249887774,7.7265,7.83945517050583,0.0785448294941721,8.302,8.29937249977283,0.00262750022716778
"2010-11-18",3.9301,3.79801964757152,0.132080352428479,2.9,2.95050214039579,-0.190502140395792,3.4935,3.39205881089198,-0.134158810891978,2.89,2.90036692503525,-0.0803669250352489,4.251,4.22644696730002,-0.0694469673000172,5.475,5.34141671277577,0.0935832872242341,3.5067,3.25092022785668,0.255779772143321,2.7096,2.70526190090915,0.00433809909085295,0.52,0.530697238439582,-0.0206972384395818,7.535,7.84331302721434,-0.116813027214341,8.302,8.29929011515008,0.00270988484992279
"2010-11-19",3.9674,3.80323543109448,0.164164568905517,2.88,2.95676071457048,-0.0367607145704843,3.4966,3.39668927701648,-0.093789277016482,2.91,2.90734730838092,-0.0173473083809185,4.207,4.23365258948838,0.01734741051162,5.51,5.34590306066387,0.129096939336131,3.5548,3.25833935689358,0.296460643106417,2.71,2.71407757247023,-0.00407757247023331,0.52,0.53219391256578,-0.00219391256578022,7.287,7.8473315458213,-0.312331545821302,8.302,8.29920649859062,0.00279350140937825
"2010-11-22",4.0109,3.8084081578072,0.202491842192805,2.8,2.96310627981119,-0.113106279811191,3.4429,3.40138822262125,-0.0272882226212546,2.94,2.91438409813405,-0.00438409813404593,4.156,4.24088773051221,-0.0338877305122083,5.505,5.35038483799309,0.159615162006909,3.6073,3.26568206813794,0.341617931862063,2.8244,2.72288272358618,0.101517276413816,0.49,0.533732621749907,-0.0237326217499074,7.41,7.85150700947547,-0.564507009475473,8.302,8.29912165977297,0.00287834022703232
"2010-11-23",4.0242,3.81353640753602,0.210663592463981,2.77,2.96953420418505,-0.0795342041850524,3.3798,3.4061518576499,0.00174814235010413,2.86,2.92147345314449,0.0185265468555055,4.202,4.24814862594756,-0.0921486259475559,5.46,5.35485906854542,0.150140931454582,3.6358,3.27294607632534,0.362853923674663,2.8515,2.73167353796237,0.119826462037633,0.45,0.535311714568624,-0.0353117145686241,7.409,7.85583557221984,-0.445835572219842,8.302,8.29903560953034,0.00296439046965981
"2010-11-24",4.0451,3.81861884380952,0.226481156190483,2.93,2.97603980900547,-0.0760398090054685,3.4515,3.41097638076578,-0.0319763807657843,2.8,2.92861153044978,-0.0686115304497763,4.276,4.25543149736267,-0.0534314973626651,5.455,5.35932284208136,0.100677157918642,3.6622,3.28012923740257,0.382070762597428,2.9015,2.74044624126727,0.161053758732732,0.53,0.536929529788535,-0.0169295297885351,7.408,7.86031315475303,-0.45131315475303,8.302,8.29894835988575,0.00305164011424831
"2010-11-25",4.0611,3.82365421723587,0.237445782764131,2.9,2.9826183827097,-0.102618382709699,3.4782,3.41585799135516,0.0776420086448359,2.93,2.93579449474547,-0.135794494745466,4.334,4.26273252823525,0.0132674717647453,5.495,5.36377331042363,0.0912266895763685,3.6969,3.28722955730593,0.40967044269407,2.9515,2.74919710870086,0.202302891299144,0.52,0.538584391579648,-0.0185843915796481,7.531,7.86493549348299,-0.456935493482987,8.302,8.29885992408758,0.00314007591242146
"2010-11-26",4.1096,3.8286413720417,0.280958627958304,2.87,2.98926518230309,-0.18926518230309,3.4603,3.42079287558644,0.075807124413564,2.9,2.943018482366,-0.013018482366001,4.41,4.27004787995653,0.0639521200434726,5.485,5.36820766701084,0.126792332989165,3.7172,3.29424519990385,0.422954800096149,3.0015,2.75792248203624,0.243577517963763,0.51,0.540274617114043,-0.0502746171140431,7.593,7.86969813826311,-0.338698138263113,8.302,8.29877031664562,0.00322968335437767
"2010-11-29",4.0885,3.83357925060396,0.254920749396036,2.84,2.9959754223727,-0.225975422372695,3.4571,3.42577725172214,0.0171227482778645,2.97,2.95027957351371,-0.050279573513708,4.636,4.27737371940203,0.132626280597972,5.49,5.37262314299102,0.112376857008978,3.7085,3.30117449840657,0.407325501593433,3.0106,2.76661878667032,0.24398121332968,0.52,0.541998515881904,-0.0919985158819037,7.405,7.87459645006818,-0.281596450068184,8.302,8.29867955336766,0.0033204466323406
"2010-11-30",4.0627,3.83846691143677,0.22423308856323,2.81,3.00274423927104,-0.0727442392710394,3.3511,3.43080736936042,-0.0510073693604242,2.91,2.95757384300966,0.0124261569903398,4.682,4.28470623988246,0.351293760117538,5.42,5.37701702192312,0.112982978076878,3.7055,3.30801596085658,0.397484039143421,3.0197,2.77528254868529,0.244417451314714,0.45,0.543754376591694,-0.0137543765916941,7.405,7.87962564986865,-0.474625649868646,8.302,8.2985876513965,0.00341234860350296
"2010-12-01",3.9786,3.84330351842817,0.135296481571831,2.97,3.00956667594138,-0.109566675941376,3.4766,3.43587948517722,0.0156205148227838,2.96,2.96489734489141,-0.0548973448914141,4.514,4.29204168953093,0.389958310469074,5.39,5.38138663381805,0.0386133661819463,3.6401,3.31476826366862,0.325331736331379,3.0102,2.78391039501531,0.226289604984694,0.53,0.545540449923501,-0.0255404499235013,7.404,7.88478084223401,-0.479780842234009,8.302,8.29849462924748,0.00350537075252362
"2010-12-02",3.9456,3.84808832815512,0.0975116718448814,3.01,3.01643774525749,-0.146437745257488,3.5245,3.4409898347641,0.0372101652359038,3.06,2.97224613833291,-0.0122461383329137,4.408,4.29937646169124,0.214623538308759,5.407,5.38572935538949,0.00427064461050561,3.6329,3.32143024756117,0.311469752438827,2.9979,2.79249905362689,0.205400946373108,0.55,0.547354980871868,-0.0373549808718684,7.621,7.89005693554298,-0.486056935542976,8.302,8.29840050684647,0.003599493153534
"2010-12-03",3.9577,3.85282065312073,0.104879346879267,3.03,3.02335241480273,-0.183352414802734,3.5334,3.44613466016963,0.0141653398303656,3.06,2.97961625981582,0.080383740184176,4.436,4.30670711090031,0.101292889099691,5.455,5.39004257931223,0.0169574206877721,3.609,3.32800088773161,0.280999112268395,2.9947,2.8010453460255,0.193654653974495,0.49,0.549196203874002,-0.0291962038740016,7.588,7.89544863985197,-0.274448639851973,8.302,8.29830530556831,0.00369469443168585
"2010-12-06",3.9621,3.85749984613551,0.104600153864489,2.95,3.03030559162888,-0.220305591628883,3.5166,3.45131021882341,0.00578978117658589,3.07,2.98700374075967,0.0729962592403293,4.494,4.31403028041178,0.121969719588223,5.403,5.39432370002636,0.06067629997364,3.5787,3.33447928812643,0.244220711873568,2.9988,2.80954617862121,0.189253821378788,0.42,0.551062337925964,-0.101062337925964,7.447,7.90095046430118,-0.312950464301178,8.302,8.29820904827575,0.00379095172424529
"2010-12-07",3.9333,3.86212530336289,0.071174696637107,3.15,3.0372921069973,-0.0672921069973017,3.5799,3.4565127740105,-0.105412774010502,3.13,2.99440464581147,0.0755953541885273,4.516,4.32134265534967,0.17265734465033,5.427,5.39857011898153,0.00442988101846857,3.551,3.34086466884612,0.210135331153882,2.9951,2.81799853787304,0.17710146212696,0.54,0.552951589955419,-0.0229515899554188,7.47,7.90655680458473,-0.45955680458473,8.302,8.29811175935876,0.00388824064123847
"2010-12-08",3.9499,3.8666964642037,0.0832035357963019,3.26,3.0443067011038,-0.0343067011038004,3.6547,3.46173859140919,0.0148614085908096,3.24,3.00181506979191,0.128184930208093,4.546,4.32864097125543,0.187359028744571,5.563,5.40277926270855,0.0242207372914535,3.5778,3.34715635094197,0.230643649058032,2.9983,2.82639948846997,0.171900511530026,0.63,0.554862125114778,-0.00486212511477831,7.493,7.9122619270355,-0.442261927035495,8.302,8.29801346477433,0.00398653522566644
"2010-12-09",3.9958,3.87121279747975,0.124587202520251,3.23,3.05134408632839,-0.0213440863283863,3.6104,3.46698389312437,0.0575161068756309,3.2,3.00923113876975,0.230768861230253,4.534,4.33592203504008,0.21007796495992,5.635,5.40694855956929,0.156051440430711,3.5929,3.35335374232689,0.239546257673112,3.01,2.83474616830768,0.175253831692323,0.64,0.556792099069244,-0.0667920990692437,7.398,7.91805990802404,-0.425059908024041,8.302,8.29791419208671,0.0040858079132867
"2010-12-10",3.9799,3.87567380640568,0.10422619359432,3.32,3.05839896087002,-0.108398960870019,3.6222,3.47224490740406,0.0611550925959354,3.18,3.01664903180026,0.183350968199738,4.557,4.34318273106134,0.190817268938663,5.597,5.41107544793767,0.223924552062327,3.5935,3.35945634625271,0.234043653747295,3.0307,2.8430357863385,0.187664213661499,0.64,0.558739665474238,-0.138739665474238,7.397,7.92394464110754,-0.525944641107538,8.302,8.29781397050802,0.00418602949198352
"2010-12-13",3.9384,3.88007904569542,0.058320954304584,3.29,3.0654660141049,0.0845339858950965,3.6651,3.47751788627115,0.0390821137288546,3.19,3.0240650233293,0.155934976670701,4.596,4.35042003051471,0.206579969485294,5.673,5.41515743069282,0.181842569307179,3.5516,3.36546376498965,0.186136235010355,3.0247,2.85126562395762,0.173434376042383,0.61,0.560702950376015,-0.0207029503760146,7.396,7.9299098441408,-0.532909844140802,8.302,8.29771283093927,0.00428716906073391
"2010-12-14",3.939,3.88442811314596,0.0545718868540432,3.49,3.0725398906015,0.187460109398505,3.7136,3.48279910702753,0.0971008929724718,3.2,3.03147546359261,0.158524536407386,4.621,4.35763098347189,0.238369016528106,5.645,5.41919210327526,0.253807896724737,3.5541,3.37137569755245,0.182724302447545,3.0237,2.85943304013323,0.164266959866772,0.66,0.562680022471381,0.0673199775286195,7.396,7.93594901757409,-0.539949017574095,8.302,8.29761080601182,0.00438919398817804
"2010-12-15",3.8971,3.88872063066173,0.00837936933827423,3.53,3.07961526987115,0.150384730128848,3.7193,3.48808486313011,0.166615136869889,3.26,3.03887676728321,0.161123232716794,4.562,4.36481272539641,0.256187274603586,5.67,5.42317713629204,0.221822863707963,3.5232,3.3771919198971,0.146008080102902,3.0379,2.86753546552412,0.170364534475876,0.68,0.564668941899424,0.0753310581005756,7.678,7.94205544157423,-0.546055441574233,8.302,8.29750793012919,0.0044920698708116
"2010-12-16",3.8841,3.89295624270498,-0.00885624270497536,3.47,3.08668690891373,0.233313091086272,3.7352,3.49337148817338,0.117028511826621,3.27,3.04626541462177,0.213734585378226,4.627,4.37196249028399,0.190037509716012,5.645,5.4271103052642,0.242889694735805,3.5233,3.38291228351042,0.140387716489579,3.0679,2.87557039869068,0.192329601309315,0.66,0.566667796626581,0.0733322033734186,7.836,7.94822217311469,-0.270222173114688,8.302,8.29740423950918,0.00459576049081606
"2010-12-17",3.8877,3.89713459720184,-0.0094345972018366,3.33,3.09374962689206,0.196250373107936,3.6671,3.49865538462383,0.123544615376169,3.27,3.05363795243082,0.216362047569177,4.643,4.37907761802784,0.247922381972161,5.57,5.43098947740535,0.21401052259465,3.5134,3.388536700233,0.124863299767002,3.0879,2.88353540861483,0.204364591385173,0.61,0.568674705758124,0.0413252942418757,7.9,7.95444204345177,-0.118442043451771,8.302,8.29729977222647,0.0047002277735289
"2010-12-20",3.8649,3.90125533841742,-0.0363553384174186,3.36,3.10079833941126,0.389201660588736,3.5842,3.50393300332283,0.16116699667717,3.21,3.06099101588222,0.20900898411778,4.631,4.38615552707511,0.256844472924894,5.51,5.43481262032987,0.13518737967013,3.4901,3.39406513993615,0.0960348600638494,3.1102,2.89142814378008,0.218771856219921,0.62,0.570687818711913,0.089312181288087,7.739,7.96070777214263,-0.0607077721426343,8.302,8.29719456825541,0.00480543174458767
"2010-12-21",3.8758,3.90531810671692,-0.0295181067169239,3.35,3.10782804319844,0.422171956801556,3.6098,3.50920084618014,0.204399153819862,3.18,3.06832132958313,0.141678670416871,4.662,4.39319373835394,0.237806261646058,5.585,5.43857779011566,0.0714222098843362,3.5041,3.39949762410465,0.104602375895354,3.1402,2.8992463371459,0.240953662854104,0.63,0.572705301988023,0.107294698011977,7.738,7.96701202978542,-0.228012029785416,8.302,8.29708866951326,0.004911330486744
"2010-12-22",3.88,3.90932252743779,-0.0293225274377934,3.36,3.11483389586104,0.355166104138959,3.6142,3.51445548172547,0.204844518274533,3.2,3.07562570453665,0.104374295463349,4.674,4.40018987896179,0.261810121038213,5.585,5.44228309872153,0.142716901278472,3.5055,3.4048342139203,0.100665786079695,3.1902,2.90698781210346,0.283212187896537,0.65,0.574725359004589,0.085274640995411,7.962,7.97334746188395,-0.235347461883954,8.302,8.29698211990362,0.00501788009637598
"2010-12-23",3.8895,3.91326821371597,-0.0237682137159747,3.41,3.12181122951536,0.208188770484636,3.5973,3.51969356297891,0.215506437021089,3.15,3.08290101031018,0.117098989689818,4.707,4.40714167429558,0.266858325704423,5.625,5.44592668762931,0.139073312370693,3.514,3.41007501380306,0.103924986196939,3.2802,2.91465049164411,0.365549508355894,0.67,0.576746237531063,0.0332537624689367,7.735,7.9797066196912,-0.0177066196911978,8.302,8.29687496536028,0.00512503463971745
"2010-12-24",3.8906,3.91715476656646,-0.0265547665664603,3.385,3.12875552308915,0.231244476910854,3.6091,3.52491182763503,0.142188172364972,3.205,3.09014415961521,0.059855840384788,4.7215,4.41404695797402,0.292953042025977,5.655,5.44950675731434,0.175493242685664,3.5255,3.41522016978438,0.110279830215622,3.31,2.92223241582791,0.387767584172086,0.69,0.578766220586,0.0412337794139995,7.735,7.98608195717688,-0.251081957176876,8.302,8.29676725389119,0.00523274610881192
