"USDXDate","USDXClose","USDX_hpft","USDX_hpfc"
2013-05-31,83.26,82.2903491729186,0.969650827081425
2013-06-03,82.65,82.2899010614409,0.360098938559143
2013-06-04,82.74,82.2890055057064,0.450994494293604
2013-06-05,82.54,82.2876678970486,0.252332102951454
2013-06-06,81.55,82.2858938132243,-0.735893813224266
2013-06-07,81.69,82.283688936293,-0.593688936293033
2013-06-10,81.69,82.2810586441261,-0.591058644126155
2013-06-11,81.09,82.2780080691889,-1.18800806918889
2013-06-12,80.97,82.274542099625,-1.30454209962502
2013-06-13,80.71,82.2706651325046,-1.56066513250465
2013-06-14,80.62,82.2663810256514,-1.64638102565142
2013-06-17,80.64,82.2616929917745,-1.62169299177446
2013-06-18,80.67,82.2566035630335,-1.58660356303352
2013-06-19,81.32,82.2511146012459,-0.931114601245928
2013-06-20,81.8,82.2452273123919,-0.445227312391908
2013-06-21,82.41,82.2389425175661,0.171057482433859
2013-06-24,82.44,82.2322608538234,0.207739146176553
2013-06-25,82.59,82.2251830289277,0.364816971072323
2013-06-26,82.94,82.2177098365138,0.722290163486153
2013-06-27,82.95,82.2098422210156,0.740157778984423
2013-06-28,83.18,82.2015814254353,0.97841857456474
2013-07-01,83.05,82.1929289987249,0.857071001275109
2013-07-02,83.54,82.1838868942751,1.35611310572495
2013-07-03,83.23,82.1744574197565,1.05554258024356
2013-07-04,83.23,82.1646434434018,1.06535655659819
2013-07-05,84.45,82.1544482697627,2.2955517302373
2013-07-08,84.19,82.1438756437664,2.04612435623356
2013-07-09,84.58,82.1329302592278,2.44706974077221
2013-07-10,84.04,82.1216176557484,1.9183823442516
2013-07-11,82.75,82.1099443844503,0.640055615549656
2013-07-12,82.99,82.0979177894372,0.892082210562781
2013-07-15,83.04,82.0855454793858,0.954454520614207
2013-07-16,82.5,82.0728354317237,0.42716456827625
2013-07-17,82.71,82.0597960184127,0.650203981587308
2013-07-18,82.82,82.0464357879852,0.773564212014821
2013-07-19,82.61,82.0327635577439,0.577236442256088
2013-07-22,82.22,82.0187884647515,0.201211535248492
2013-07-23,81.95,82.0045198846753,-0.0545198846752824
2013-07-24,82.29,81.989967276357,0.300032723643031
2013-07-25,81.97,81.9751400761016,-0.00514007610155076
2013-07-26,81.66,81.9600478442349,-0.30004784423496
2013-07-29,81.66,81.9447001389595,-0.284700138959464
2013-07-30,81.86,81.9291063944485,-0.0691063944485443
2013-07-31,81.63,81.9132759271931,-0.28327592719314
2013-08-01,82.36,81.8972180251174,0.462781974882588
2013-08-02,81.93,81.8809418590514,0.0490581409486268
2013-08-05,81.86,81.8644567911199,-0.00445679111991809
2013-08-06,81.61,81.8477722037266,-0.237772203726622
2013-08-07,81.28,81.8308974774337,-0.550897477433704
2013-08-08,81.03,81.8138418945168,-0.783841894516841
2013-08-09,81.12,81.7966145095332,-0.676614509533147
2013-08-12,81.42,81.7792240530315,-0.359224053031494
2013-08-13,81.77,81.7616789758747,0.0083210241252539
2013-08-14,81.73,81.7439875804377,-0.0139875804377163
2013-08-15,81.16,81.7261581725343,-0.566158172534266
2013-08-16,81.29,81.7081990521967,-0.418199052196722
2013-08-19,81.26,81.6901182854303,-0.430118285430273
2013-08-20,80.93,81.6719237653733,-0.741923765373296
2013-08-21,81.32,81.6536232073706,-0.33362320737063
2013-08-22,81.48,81.6352240200859,-0.155224020085892
2013-08-23,81.37,81.6167334742758,-0.246733474275832
2013-08-26,81.38,81.5981587765343,-0.218158776534317
2013-08-27,81.13,81.5795070314652,-0.449507031465176
2013-08-28,81.42,81.5607852534942,-0.140785253494242
2013-08-29,81.99,81.5420002712393,0.447999728760699
2013-08-30,82.03,81.5231588551231,0.506841144876913
2013-09-02,82.24,81.5042679607535,0.735732039246463
2013-09-03,82.38,81.4853347532462,0.894665246753746
2013-09-04,82.17,81.4663667018389,0.703633298161118
2013-09-05,82.63,81.4473716455876,1.18262835441236
2013-09-06,82.15,81.4283577144026,0.721642285597421
2013-09-09,81.82,81.4093335270447,0.410666472955286
2013-09-10,81.82,81.3903080005729,0.429691999427108
2013-09-11,81.51,81.371290221799,0.138709778200976
2013-09-12,81.51,81.3522894551524,0.157710544847589
2013-09-13,81.52,81.3333150223994,0.186684977600572
2013-09-16,81.26,81.3143763104976,-0.0543763104976286
2013-09-17,81.15,81.2954827835725,-0.145482783572534
2013-09-18,80.2,81.2766438832728,-1.07664388327282
2013-09-19,80.36,81.2578689911103,-0.89786899111032
2013-09-20,80.43,81.2391670435557,-0.809167043555678
2013-09-23,80.47,81.2205466059367,-0.750546605936685
2013-09-24,80.58,81.2020159091037,-0.622015909103694
2013-09-25,80.33,81.1835828736615,-0.853582873661537
2013-09-26,80.53,81.1652551630987,-0.635255163098676
2013-09-27,80.27,81.1470400880666,-0.877040088066579
2013-09-30,80.24,81.1289446966281,-0.888944696628131
2013-10-01,80.18,81.1109756743125,-0.930975674312493
2013-10-02,79.89,81.0931393391952,-1.20313933919517
2013-10-03,79.76,81.0754416245239,-1.31544162452392
2013-10-04,80.13,81.057887966217,-0.927887966217031
2013-10-07,79.93,81.0404832564419,-1.11048325644191
2013-10-08,80.01,81.0232320038146,-1.01323200381458
2013-10-09,80.36,81.0061382579218,-0.646138257921809
2013-10-10,80.48,80.989205649521,-0.509205649521015
2013-10-11,80.43,80.9724375422823,-0.542437542282325
2013-10-14,80.33,80.9558370893902,-0.625837089390174
2013-10-15,80.45,80.9394072198075,-0.489407219807524
2013-10-16,80.46,80.923150603802,-0.463150603801971
2013-10-17,79.66,80.9070697093388,-1.24706970933876
2013-10-18,79.61,80.891166812936,-1.28116681293598
2013-10-21,79.71,80.8754436756228,-1.16544367562282
2013-10-22,79.25,80.8599015288458,-1.60990152884578
2013-10-23,79.27,80.8445411223041,-1.57454112230408
2013-10-24,79.19,80.8293625402285,-1.63936254022851
2013-10-25,79.21,80.814365215997,-1.60436521599705
2013-10-28,79.33,80.7995479053418,-1.46954790534179
2013-10-29,79.62,80.7849087008143,-1.16490870081429
2013-10-30,79.71,80.7704450875145,-1.06044508751455
2013-10-31,80.25,80.7561540690163,-0.506154069016334
2013-11-01,80.72,80.7420322105474,-0.0220322105473611
2013-11-04,80.58,80.7280758681123,-0.148075868112285
2013-11-05,80.71,80.7142813886082,-0.00428138860815927
2013-11-06,80.5,80.7006450577231,-0.20064505772311
2013-11-07,80.82,80.6871631593762,0.132836840623762
2013-11-08,81.22,80.6738318945476,0.546168105452363
2013-11-11,81.08,80.6606475191269,0.419352480873074
2013-11-12,81.15,80.6476065147678,0.502393485232226
2013-11-13,80.88,80.6347055364665,0.245294463533482
2013-11-14,80.95,80.6219414468898,0.328058553110148
2013-11-15,80.82,80.6093112100987,0.210688789901311
2013-11-18,80.74,80.5968119257605,0.143188074239501
2013-11-19,80.66,80.5844407806328,0.0755592193672331
2013-11-20,81.04,80.5721950206611,0.467804979338947
2013-11-21,80.97,80.5600719230245,0.409928076975532
2013-11-22,80.68,80.5480689582736,0.131931041726368
2013-11-25,80.91,80.5361837664071,0.373816233592883
2013-11-26,80.61,80.5244140419584,0.0855859580415874
2013-11-27,80.71,80.5127576339813,0.197242366018688
2013-11-28,80.57,80.5012124269077,0.0687875730922835
2013-11-29,80.68,80.4897763867017,0.190223613298332
2013-12-02,80.9,80.478447507761,0.42155249223903
2013-12-03,80.62,80.4672238631142,0.152776136885756
2013-12-04,80.6,80.4561037000433,0.14389629995671
2013-12-05,80.27,80.4450853289808,-0.175085328980849
2013-12-06,80.28,80.4341671198413,-0.154167119841261
2013-12-09,80.16,80.4233473701653,-0.263347370165324
2013-12-10,79.97,80.4126243137671,-0.442624313767147
2013-12-11,79.88,80.4019960756038,-0.521996075603782
2013-12-12,80.17,80.3914605976692,-0.221460597669157
2013-12-13,80.21,80.3810156061852,-0.171015606185256
2013-12-16,80.09,80.3706587358308,-0.280658735830816
2013-12-17,80.06,80.3603875505937,-0.300387550593726
2013-12-18,80.49,80.3501994984489,0.13980050155107
2013-12-19,80.61,80.3400919032032,0.269908096796838
2013-12-20,80.53,80.3300621464513,0.199937853548715
2013-12-23,80.43,80.3201077213568,0.109892278643229
2013-12-24,80.52,80.3102262037299,0.209773796270111
2013-12-26,80.5,80.3004152148057,0.199584785194267
2013-12-27,80.36,80.2906724625315,0.0693275374684998
2013-12-30,80.04,80.2809957373547,-0.240995737354681
2013-12-31,80.15,80.2713828583799,-0.121382858379881
2014-01-01,80.13,80.2618315450941,-0.131831545094093
2014-01-02,80.56,80.252339466809,0.307660533190964
2014-01-03,80.86,80.2429042383429,0.617095761657094
2014-01-06,80.66,80.2335236016883,0.426476398311653
2014-01-07,80.86,80.2241955539206,0.635804446079371
2014-01-08,81.06,80.2149182684031,0.845081731596906
2014-01-09,80.93,80.2056901813151,0.72430981868493
2014-01-10,80.65,80.1965100781587,0.453489921841306
2014-01-13,80.51,80.1873770438367,0.322622956163262
2014-01-14,80.64,80.1782903507064,0.461709649293566
2014-01-15,80.99,80.1692494044844,0.82075059551563
2014-01-16,80.9,80.1602538017393,0.739746198260712
2014-01-17,81.22,80.1513034783053,1.06869652169469
2014-01-20,81.1,80.1423986757978,0.957601324202203
2014-01-21,81.08,80.1335400775882,0.946459922411762
2014-01-22,81.2,80.1247287628822,1.07527123711776
2014-01-23,80.42,80.1159662021137,0.304033797886296
2014-01-24,80.46,80.1072543101904,0.352745689809571
2014-01-27,80.49,80.0985951276957,0.391404872304342
2014-01-28,80.55,80.0899908410233,0.460009158976709
2014-01-29,80.54,80.0814437983585,0.458556201641516
2014-01-30,81.07,80.0729565380357,0.99704346196433
2014-01-31,81.26,80.0645317879377,1.19546821206226
2014-02-03,81.02,80.0561726880856,0.963827311914361
2014-02-04,81.13,80.0478828726586,1.08211712734142
2014-02-05,81.05,80.0396663742431,1.01033362575689
2014-02-06,80.91,80.0315276727297,0.878472327270252
2014-02-07,80.68,80.0234716656401,0.656528334359945
2014-02-10,80.63,80.0155036136211,0.614496386378928
2014-02-11,80.63,80.0076290487019,0.622370951298079
2014-02-12,80.68,79.9998537569199,0.680146243080109
2014-02-13,80.3,79.9921837815753,0.307816218424649
2014-02-14,80.15,79.9846254471139,0.165374552886145
2014-02-17,80.12,79.97718520522,0.142814794780043
2014-02-18,80.02,79.9698695759374,0.0501304240625559
2014-02-19,80.2,79.9626851383435,0.237314861656529
2014-02-20,80.28,79.9556384922373,0.324361507762718
2014-02-21,80.27,79.948736335515,0.321263664485025
2014-02-24,80.22,79.9419855001503,0.278014499849666
2014-02-25,80.15,79.9353929509145,0.21460704908554
2014-02-26,80.41,79.928965767499,0.481034232500963
2014-02-27,80.28,79.9227111183053,0.357288881694659
2014-02-28,79.76,79.9166363705746,-0.156636370574574
2014-03-03,80.07,79.9107490392374,0.159250960762598
2014-03-04,80.16,79.9050565744763,0.254943425523706
2014-03-05,80.09,79.8995664923029,0.19043350769712
2014-03-06,79.67,79.894286414111,-0.224286414111028
2014-03-07,79.71,79.8892240400132,-0.179224040013171
2014-03-10,79.75,79.8843869774101,-0.134386977410107
2014-03-11,79.78,79.8797827596188,-0.0997827596188466
2014-03-12,79.6,79.8754188644062,-0.27541886440625
2014-03-13,79.59,79.8713027282932,-0.281302728293226
2014-03-14,79.41,79.867441673953,-0.457441673953001
2014-03-17,79.38,79.86384290778,-0.483842907780004
2014-03-18,79.38,79.8605134470808,-0.480513447080812
2014-03-19,79.99,79.8574601091605,0.132539890839507
2014-03-20,80.2,79.8546895126994,0.345310487300619
2014-03-21,80.11,79.8522083311638,0.25779166883624
2014-03-24,79.94,79.8500233807583,0.0899766192417231
2014-03-25,79.95,79.8481415842476,0.101858415752386
2014-03-26,80.03,79.8465699015904,0.18343009840965
2014-03-27,80.14,79.8453153348477,0.294684665152307
2014-03-28,80.18,79.8443849619046,0.335615038095405
2014-03-31,80.11,79.8437859824562,0.266214017543787
2014-04-01,80.08,79.843525734927,0.236474265072974
2014-04-02,80.23,79.8436116677852,0.386388332214815
2014-04-03,80.47,79.8440513272458,0.625948672754163
2014-04-04,80.42,79.8448524192435,0.575147580756535
2014-04-07,80.21,79.8460229084533,0.363977091546671
2014-04-08,79.78,79.8475709972938,-0.067570997293824
2014-04-09,79.51,79.8495050386369,-0.339505038636896
2014-04-10,79.43,79.8518333574246,-0.421833357424584
2014-04-11,79.49,79.854564138259,-0.364564138259006
2014-04-14,79.77,79.8577053913743,-0.0877053913743382
2014-04-15,79.79,79.8612649763091,-0.0712649763090725
2014-04-16,79.82,79.865250716347,-0.0452507163470096
2014-04-17,79.85,79.8696704053139,-0.0196704053138749
2014-04-18,79.84,79.8745318183311,-0.0345318183310774
2014-04-21,79.96,79.8798427223899,0.0801572776101163
2014-04-22,79.91,79.8856108702057,0.0243891297943444
2014-04-23,79.86,79.8918440476289,-0.0318440476288491
2014-04-24,79.77,79.8985500505902,-0.12855005059019
2014-04-25,79.76,79.9057366618593,-0.145736661859301
2014-04-28,79.7,79.9134116110678,-0.213411611067789
2014-04-29,79.8,79.9215825676038,-0.121582567603813
2014-04-30,79.52,79.9302571126404,-0.410257112640416
2014-05-01,79.52,79.9394427770946,-0.419442777094649
2014-05-02,79.52,79.9491469222983,-0.429146922298315
2014-05-05,79.5,79.9593767362033,-0.459376736203281
2014-05-06,79.13,79.9701392293694,-0.840139229369429
2014-05-07,79.24,79.9814412224682,-0.741441222468182
2014-05-08,79.44,79.9932891888917,-0.553289188891722
2014-05-09,79.87,80.0056892955494,-0.135689295549411
2014-05-12,79.89,80.0186474806449,-0.128647480644864
2014-05-13,80.13,80.0321696262911,0.0978303737088793
2014-05-14,80.06,80.0462615614256,0.0137384385743733
2014-05-15,80.03,80.060929155422,-0.0309291554219868
2014-05-16,80.06,80.0761782833358,-0.0161782833358243
2014-05-19,80.03,80.0920148074357,-0.0620148074357216
2014-05-20,80.04,80.1084445833047,-0.068444583304729
2014-05-21,80.06,80.1254734408893,-0.0654734408893062
2014-05-22,80.22,80.1431071818463,0.076892818153694
2014-05-23,80.38,80.1613515807648,0.218648419235197
2014-05-26,80.28,80.1802124440224,0.0997875559776443
2014-05-27,80.35,80.1996956683737,0.150304331626321
2014-05-28,80.55,80.2198071918243,0.330192808175714
2014-05-29,80.49,80.240553014508,0.249446985491965
2014-05-30,80.4,80.2619392730468,0.138060726953246
2014-06-02,80.63,80.2839722071746,0.346027792825385
2014-06-03,80.53,80.3066581136947,0.223341886305341
2014-06-04,80.67,80.330003432442,0.339996567558036
2014-06-05,80.34,80.354014695576,-0.0140146955759479
2014-06-06,80.43,80.3786985757926,0.0513014242074158
2014-06-09,80.63,80.4040617399966,0.225938260003379
2014-06-10,80.8,80.4301108763008,0.369889123699185
2014-06-11,80.78,80.4568527662078,0.323147233792176
2014-06-12,80.57,80.4842943441218,0.0857056558781877
2014-06-13,80.63,80.5124426780196,0.117557321980408
2014-06-16,80.45,80.5413048713073,-0.0913048713072587
2014-06-17,80.6,80.5708880759821,0.0291119240179188
2014-06-18,80.4,80.6011994063014,-0.201199406301351
2014-06-19,80.32,80.6322459885564,-0.312245988556382
2014-06-20,80.34,80.6640348658703,-0.324034865870265
2014-06-23,80.28,80.6965729522958,-0.416572952295748
2014-06-24,80.31,80.7298670279432,-0.419867027943226
2014-06-25,80.21,80.7639237007272,-0.553923700727232
2014-06-26,80.22,80.7987494050076,-0.578749405007564
2014-06-27,80.03,80.8343503461737,-0.804350346173643
2014-06-30,79.8,80.8707324903851,-1.0707324903851
2014-07-01,79.82,80.9079014713113,-1.08790147131133
2014-07-02,79.94,80.9458624800275,-1.00586248002751
2014-07-03,80.2,80.984620257913,-0.784620257912946
2014-07-04,80.27,81.0241791305638,-0.754179130563826
2014-07-07,80.24,81.0645430992447,-0.824543099244691
2014-07-08,80.18,81.1057158534745,-0.925715853474463
2014-07-09,80.03,81.1477007419385,-1.11770074193846
2014-07-10,80.11,81.1905007306689,-1.0805007306689
2014-07-11,80.18,81.2341183236838,-1.05411832368377
2014-07-14,80.17,81.2785555783676,-1.1085555783676
2014-07-15,80.39,81.3238141163742,-0.933814116374207
2014-07-16,80.54,81.3698951011244,-0.829895101124418
2014-07-17,80.51,81.4167993100388,-0.90679931003876
2014-07-18,80.53,81.4645271774913,-0.934527177491322
2014-07-21,80.55,81.5130787630228,-0.963078763022793
2014-07-22,80.78,81.5624537398772,-0.782453739877236
2014-07-23,80.79,81.6126513832014,-0.822651383201367
2014-07-24,80.86,81.6636706447065,-0.803670644706546
2014-07-25,81.03,81.7155101360532,-0.685510136053216
2014-07-28,81.01,81.7681681366966,-0.758168136696635
2014-07-29,81.22,81.8216426427294,-0.601642642729397
2014-07-30,81.4,81.875931336849,-0.475931336848981
2014-07-31,81.45,81.9310316530571,-0.481031653057142
2014-08-01,81.3,81.9869408286242,-0.68694082862423
2014-08-04,81.32,82.043655901982,-0.723655901982043
2014-08-05,81.51,82.1011736276097,-0.59117362760974
2014-08-06,81.41,82.1594904608555,-0.749490460855477
2014-08-07,81.52,82.218602612699,-0.69860261269903
2014-08-08,81.42,82.2785059843121,-0.858505984312062
2014-08-11,81.47,82.3391961880905,-0.869196188090496
2014-08-12,81.51,82.4006684815618,-0.890668481561778
2014-08-13,81.61,82.4629177629578,-0.852917762957792
2014-08-14,81.58,82.5259385623487,-0.945938562348724
2014-08-15,81.43,82.5897250572397,-1.15972505723968
2014-08-18,81.57,82.6542710341246,-1.08427103412463
2014-08-19,81.88,82.7195698001114,-0.839569800111432
2014-08-20,82.24,82.7856142141165,-0.545614214116479
2014-08-21,82.15,82.8523967880096,-0.702396788009552
2014-08-22,82.32,82.9199098081283,-0.599909808128288
2014-08-25,82.55,82.9881452704637,-0.438145270463668
2014-08-26,82.67,83.0570949230329,-0.387094923032946
2014-08-27,82.45,83.1267503327381,-0.676750332738049
2014-08-28,82.49,83.1971029064733,-0.707102906473353
2014-08-29,82.72,83.2681437713911,-0.548143771391048
2014-09-01,82.76,83.3398637623554,-0.579863762355387
2014-09-02,82.96,83.4122534876486,-0.452253487648635
2014-09-03,82.83,83.4853033158628,-0.655303315862833
2014-09-04,83.8,83.559003428647,0.240996571353026
2014-09-05,83.77,83.633343736773,0.136656263227028
2014-09-08,84.3,83.7083142506309,0.591685749369064
2014-09-09,84.13,83.7839050370998,0.346094962900224
2014-09-10,84.22,83.8601064076366,0.359893592363421
2014-09-11,84.31,83.9369088167607,0.373091183239267
2014-09-12,84.22,84.0143028677556,0.205697132244351
2014-09-15,84.23,84.092279318128,0.137720681871978
2014-09-16,84.08,84.1708290104115,-0.0908290104115084
2014-09-17,84.6,84.2499428440658,0.350057155934218
2014-09-18,84.23,84.3296116810074,-0.0996116810074194
2014-09-19,84.78,84.4098265278515,0.370173472148522
2014-09-22,84.68,84.4905783500376,0.18942164996246
2014-09-23,84.7,84.57185826602,0.128141733980004
2014-09-24,85.05,84.6536574725542,0.396342527445803
2014-09-25,85.2,84.7359672193613,0.464032780638733
2014-09-26,85.63,84.818778919996,0.81122108000399
2014-09-29,85.61,84.9020841798263,0.707915820173726
2014-09-30,85.91,84.9858749395454,0.924125060454594
2014-10-01,85.85,85.07014343247,0.779856567529963
2014-10-02,85.63,85.1548822739141,0.475117726085938
2014-10-03,86.64,85.2400844015521,1.39991559844788
2014-10-06,85.76,85.3257429494536,0.434257050546406
2014-10-07,85.62,85.4118516303569,0.208148369643135
2014-10-08,85.27,85.498404336504,-0.228404336503998
2014-10-09,85.53,85.5853950461781,-0.0553950461781118
2014-10-10,85.85,85.672817643249,0.177182356750998
2014-10-13,85.12,85.7606659886881,-0.640665988688138
2014-10-14,85.8,85.8489340167067,-0.0489340167067545
2014-10-15,84.81,85.9376153966907,-1.12761539669072
2014-10-16,84.91,86.0267037777988,-1.11670377779885
2014-10-17,85.21,86.1161923430795,-0.906192343079498
2014-10-20,84.99,86.206073813979,-1.21607381397902
2014-10-21,85.36,86.2963405373618,-0.936340537361834
2014-10-22,85.74,86.386984357416,-0.646984357416033
2014-10-23,85.85,86.4779967312829,-0.627996731282864
2014-10-24,85.72,86.5693688486682,-0.849368848668181
2014-10-27,85.56,86.6610916396881,-1.10109163968811
2014-10-28,85.41,86.7531556833641,-1.34315568336408
2014-10-29,86.02,86.8455511035712,-0.825551103571162
2014-10-30,86.14,86.9382674689765,-0.798267468976493
2014-10-31,86.92,87.0312940069986,-0.1112940069986
2014-11-03,87.29,87.1246196150842,0.165380384915854
2014-11-04,87.04,87.2182331446755,-0.178233144675508
2014-11-05,87.43,87.3121235155758,0.117876484424175
2014-11-06,88.08,87.406279573915,0.673720426084963
2014-11-07,87.54,87.500690214548,0.0393097854520245
2014-11-10,87.81,87.5953446108178,0.214655389182165
2014-11-11,87.52,87.6902319523175,-0.170231952317536
2014-11-12,87.83,87.7853415173698,0.0446584826301798
2014-11-13,87.76,87.8806625139307,-0.120662513930668
2014-11-14,87.53,87.9761841684149,-0.446184168414921
2014-11-17,87.92,88.0718956573617,-0.151895657361695
2014-11-18,87.57,88.1677859728748,-0.597785972874792
2014-11-19,87.67,88.2638440442709,-0.593844044270879
2014-11-20,87.64,88.3600585537654,-0.72005855376536
2014-11-21,88.3,88.456417938103,-0.156417938103044
2014-11-24,88.1,88.552910336385,-0.452910336385045
2014-11-25,87.89,88.6495238230559,-0.759523823055925
2014-11-26,87.65,88.7462462853451,-1.0962462853451
2014-11-27,87.94,88.8430652965253,-0.903065296525309
2014-11-28,88.29,88.9399679767254,-0.649967976725384
2014-12-01,87.98,89.0369410727831,-1.0569410727831
2014-12-02,88.61,89.1339710628658,-0.523971062865798
2014-12-03,88.94,89.2310439882437,-0.29104398824367
2014-12-04,88.62,89.3281456735984,-0.708145673598419
2014-12-05,89.33,89.4252618233059,-0.095261823305925
2014-12-08,89.09,89.522377849023,-0.43237784902303
2014-12-09,88.74,89.6194791230292,-0.879479123029233
2014-12-10,88.22,89.7165508388763,-1.49655083887635
2014-12-11,88.65,89.8135778265749,-1.16357782657491
2014-12-12,88.33,89.9105442975217,-1.58054429752165
2014-12-15,88.45,90.0074339821368,-1.55743398213682
2014-12-16,87.98,90.1042299575073,-2.12422995750731
2014-12-17,89.07,90.2009146569394,-1.13091465693946
2014-12-18,89.22,90.2974696356682,-1.07746963566821
2014-12-19,89.59,90.3938759814543,-0.803875981454248
2014-12-22,89.74,90.4901143366751,-0.750114336675083
2014-12-23,90.12,90.5861650114185,-0.46616501141845
2014-12-24,89.9,90.6820080057053,-0.782008005705313
2014-12-25,89.82,90.7776231268621,-0.957623126862084
2014-12-26,90.04,90.8729898589654,-0.832989858965368
2014-12-29,90.2,90.968087290248,-0.768087290247996
2014-12-30,89.98,91.0628941646185,-1.08289416461852
2014-12-31,90.26,91.1573889084898,-0.897388908489775
2015-01-01,90.29,91.2515495006489,-0.961549500648921
2015-01-02,91.12,91.3453535489392,-0.22535354893915
2015-01-05,91.32,91.4387782637377,-0.11877826373766
2015-01-06,91.58,91.531800762269,0.0481992377309969
2015-01-07,92.02,91.6243981126604,0.395601887339633
2015-01-08,92.35,91.7165474029608,0.633452597039159
2015-01-09,91.93,91.8082258847489,0.121774115251144
2015-01-12,92.01,91.8994110714433,0.110588928556718
2015-01-13,92.28,91.9900805268007,0.289919473199299
2015-01-14,92.07,92.0802118602908,-0.0102118602908263
2015-01-15,92.28,92.1697828012254,0.110217198774649
2015-01-16,92.63,92.2587710746928,0.371228925307193
2015-01-19,92.54,92.3471544513425,0.192845548657512
2015-01-20,93.04,92.434910855276,0.605089144724019
2015-01-21,92.9,92.5220182903063,0.377981709693671
2015-01-22,94.26,92.6084550103681,1.65154498963186
2015-01-23,94.98,92.6941994256385,2.28580057436152
2015-01-26,94.8,92.7792306289761,2.02076937102387
2015-01-27,94.06,92.8635286580977,1.19647134190227
2015-01-28,94.26,92.9470743860252,1.31292561397483
2015-01-29,94.68,93.029849180354,1.65015081964597
2015-01-30,94.86,93.1118349513886,1.74816504861136
2015-02-02,94.51,93.1930142915407,1.3169857084593
2015-02-03,93.61,93.2733705158427,0.336629484157328
2015-02-04,93.99,93.3528874837161,0.637112516283941
2015-02-05,93.8,93.4315491937324,0.368450806267641
2015-02-06,94.49,93.5093399078184,0.980660092181578
2015-02-09,94.48,93.5862440402046,0.893755959795429
2015-02-10,94.71,93.6622464104856,1.04775358951436
2015-02-11,95.03,93.7373322077002,1.29266779229978
2015-02-12,94.11,93.8114870539862,0.298512946013818
2015-02-13,94.13,93.8846971058179,0.24530289418213
2015-02-16,94.39,93.9569486430637,0.433051356936343
2015-02-17,94.03,94.0282280469894,0.00177195301059585
2015-02-18,94.07,94.0985218778682,-0.028521877868154
2015-02-19,94.43,94.1678166967025,0.262183303297533
2015-02-20,94.35,94.2360990527075,0.113900947292461
2015-02-23,94.57,94.3033556034755,0.266644396524485
2015-02-24,94.45,94.3695730536768,0.0804269463231699
2015-02-25,94.19,94.4347382182054,-0.24473821820544
2015-02-26,95.3,94.4988379452002,0.801162054799831
2015-02-27,95.29,94.5618589816326,0.728141018367456
2015-03-02,95.47,94.6237884056464,0.84621159435361
2015-03-03,95.4,94.6846135963656,0.715386403634452
2015-03-04,95.95,94.7443222827068,1.20567771729321
2015-03-05,96.38,94.8029024892966,1.57709751070343
2015-03-06,97.64,94.8603427391403,2.77965726085968
2015-03-09,97.64,94.9166322071551,2.72336779284488
2015-03-10,98.63,94.9717612172511,3.65823878274891
2015-03-11,99.71,95.0257212190728,4.68427878092718
2015-03-12,99.15,95.0785051744345,4.07149482556551
2015-03-13,100.19,95.1301079814415,5.05989201855854
2015-03-16,99.67,95.1805262211919,4.48947377880812
2015-03-17,99.61,95.2297585663395,4.38024143366048
2015-03-18,97.54,95.2778055453023,2.26219445469772
2015-03-19,99.09,95.32466949712,3.76533050288002
2015-03-20,97.81,95.3703536959305,2.43964630406945
2015-03-23,97.02,95.414862972307,1.60513702769294
2015-03-24,97.14,95.4582031652723,1.68179683472772
2015-03-25,96.88,95.5003807773551,1.37961922264488
2015-03-26,97.35,95.5414030062655,1.8085969937345
2015-03-27,97.37,95.581277619993,1.78872238000696
2015-03-30,97.89,95.6200131341302,2.26998686586975
2015-03-31,98.47,95.6576188036552,2.81238119634478
2015-04-01,98.22,95.6941048218664,2.52589517813362
2015-04-02,97.5,95.7294825445877,1.77051745541232
2015-04-03,96.75,95.7637643717483,0.986235628251675
2015-04-06,97.14,95.7969634351359,1.34303656486412
2015-04-07,97.94,95.8290932742087,2.11090672579126
2015-04-08,98.07,95.8601679835826,2.2098320164174
2015-04-09,99,95.8902025304394,3.10979746956065
2015-04-10,99.35,95.9192127954137,3.43078720458626
2015-04-13,99.51,95.9472159446074,3.56278405539265
2015-04-14,98.75,95.97423056227,2.77576943773004
2015-04-15,98.33,96.0002767053632,2.32972329463678
2015-04-16,97.67,96.0253755782412,1.64462442175885
2015-04-17,97.46,96.0495493482721,1.41045065172788
2015-04-20,97.91,96.0728208626422,1.83717913735775
2015-04-21,97.97,96.0952135515679,1.87478644843208
2015-04-22,98.03,96.1167516046764,1.91324839532363
2015-04-23,97.28,96.1374599865575,1.14254001344245
2015-04-24,96.9,96.157364452661,0.742635547338959
2015-04-27,96.7,96.1764912307163,0.523508769283719
2015-04-28,96.07,96.1948668554299,-0.124866855429925
2015-04-29,95.1,96.2125180779066,-1.11251807790657
2015-04-30,94.77,96.2294715976313,-1.45947159763127
2015-05-01,95.25,96.2457536542227,-0.995753654222691
2015-05-04,95.43,96.2613898840126,-0.831389884012636
2015-05-05,95.12,96.2764055117271,-1.15640551172709
2015-05-06,94.1,96.2908254184298,-2.19082541842984
2015-05-07,94.64,96.3046740071735,-1.66467400717353
2015-05-08,94.77,96.3179747754107,-1.54797477541071
2015-05-11,95.02,96.3307505324844,-1.31075053248443
2015-05-12,94.58,96.3430234478692,-1.76302344786917
2015-05-13,93.64,96.354815149225,-2.71481514922499
